timestamp,task_name,name,index,clocks.current.graphics [MHz],clocks.current.memory [MHz],cpu_usage,dram_power,utilization.memory [%],dram_usage,power.draw [W],pcie.link.gen.current,utilization.gpu [%],cpu_power,temperature.gpu,clocks.current.sm [MHz],temperature.memory,pcie.link.width.current
2025-10-19 07:07:36.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),0 %,1.3 %,66.72 W,4,4 %,13.50 W (freq-based estimate),41,1095 MHz,40,16
2025-10-19 07:07:38.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),0 %,1.3 %,66.99 W,4,2 %,13.50 W (freq-based estimate),40,1095 MHz,39,16
2025-10-19 07:07:39.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,285.42 W,4,80 %,13.50 W (freq-based estimate),50,1410 MHz,43,16
2025-10-19 07:07:40.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,228.74 W,4,81 %,13.50 W (freq-based estimate),50,1410 MHz,44,16
2025-10-19 07:07:42.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,261.36 W,4,85 %,13.50 W (freq-based estimate),53,1410 MHz,46,16
2025-10-19 07:07:43.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,310.64 W,4,78 %,13.50 W (freq-based estimate),53,1410 MHz,47,16
2025-10-19 07:07:44.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,289.51 W,4,81 %,13.50 W (freq-based estimate),54,1410 MHz,47,16
2025-10-19 07:07:46.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,206.73 W,4,80 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:07:47.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,233.16 W,4,79 %,13.50 W (freq-based estimate),55,1410 MHz,47,16
2025-10-19 07:07:48.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,268.67 W,4,80 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:07:49.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,271.89 W,4,83 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:07:51.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,267.79 W,4,82 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:07:52.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,291.27 W,4,78 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:07:53.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,237.53 W,4,82 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:07:55.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,285.70 W,4,78 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:07:56.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,265.73 W,4,85 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:07:57.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,304.75 W,4,78 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:07:59.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,305.94 W,4,79 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:08:00.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,302.13 W,4,79 %,13.50 W (freq-based estimate),57,1410 MHz,49,16
2025-10-19 07:08:01.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,175.86 W,4,83 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:08:03.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,201.15 W,4,80 %,13.50 W (freq-based estimate),57,1410 MHz,49,16
2025-10-19 07:08:04.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,199.07 W,4,84 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:08:05.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,260.43 W,4,77 %,13.50 W (freq-based estimate),56,1410 MHz,50,16
2025-10-19 07:08:07.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,292.13 W,4,78 %,13.50 W (freq-based estimate),57,1410 MHz,50,16
2025-10-19 07:08:08.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,231.36 W,4,77 %,13.50 W (freq-based estimate),57,1410 MHz,50,16
2025-10-19 07:08:09.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,204.38 W,4,76 %,13.50 W (freq-based estimate),58,1410 MHz,50,16
2025-10-19 07:08:10.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),14 %,1.3 %,283.35 W,4,73 %,13.50 W (freq-based estimate),55,1410 MHz,49,16
2025-10-19 07:08:12.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,276.91 W,4,81 %,13.50 W (freq-based estimate),57,1410 MHz,50,16
2025-10-19 07:08:13.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,277.51 W,4,78 %,13.50 W (freq-based estimate),57,1410 MHz,51,16
2025-10-19 07:08:14.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,320.84 W,4,80 %,13.50 W (freq-based estimate),57,1410 MHz,50,16
2025-10-19 07:08:16.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,289.24 W,4,73 %,13.50 W (freq-based estimate),57,1410 MHz,50,16
2025-10-19 07:08:17.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,315.06 W,4,80 %,13.50 W (freq-based estimate),58,1410 MHz,50,16
2025-10-19 07:08:18.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,234.04 W,4,84 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:08:20.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,269.55 W,4,82 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:08:21.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,172.96 W,4,80 %,13.50 W (freq-based estimate),57,1410 MHz,51,16
2025-10-19 07:08:22.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,273.96 W,4,84 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:08:24.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,228.74 W,4,81 %,13.50 W (freq-based estimate),57,1410 MHz,51,16
2025-10-19 07:08:25.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),0 %,1.3 %,116.10 W,4,0 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 07:08:26.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,126.85 W,4,36 %,13.50 W (freq-based estimate),50,1410 MHz,48,16
2025-10-19 07:08:28.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,125.51 W,4,42 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:08:29.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,125.65 W,4,42 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 07:08:30.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),8 %,1.4 %,157.67 W,4,27 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 07:08:32.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,260.48 W,4,42 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 07:08:33.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,121.55 W,4,43 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 07:08:34.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,127.40 W,4,43 %,13.50 W (freq-based estimate),48,1410 MHz,46,16
2025-10-19 07:08:35.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,130.95 W,4,30 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 07:08:37.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,125.05 W,4,43 %,13.50 W (freq-based estimate),48,1410 MHz,46,16
2025-10-19 07:08:38.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,254.92 W,4,43 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 07:08:39.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,123.78 W,4,42 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 07:08:41.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),7 %,1.4 %,90.50 W,4,35 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 07:08:42.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,265.18 W,4,38 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 07:08:43.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,121.68 W,4,42 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:08:45.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,119.20 W,4,39 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:08:46.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,117.85 W,4,33 %,13.50 W (freq-based estimate),47,1410 MHz,45,16
2025-10-19 07:08:47.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,121.68 W,4,36 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 07:08:49.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,145.65 W,4,42 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:08:50.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,120.08 W,4,43 %,13.50 W (freq-based estimate),47,1410 MHz,45,16
2025-10-19 07:08:51.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,118.33 W,4,28 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:08:53.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,118.00 W,4,42 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 07:08:54.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,119.81 W,4,42 %,13.50 W (freq-based estimate),47,1410 MHz,45,16
2025-10-19 07:08:55.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,130.95 W,4,34 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 07:08:57.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,137.58 W,4,34 %,13.50 W (freq-based estimate),48,1410 MHz,44,16
2025-10-19 07:08:58.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,129.48 W,4,42 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 07:08:59.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,125.65 W,4,28 %,13.50 W (freq-based estimate),47,1410 MHz,45,16
2025-10-19 07:09:00.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,252.85 W,4,43 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:09:02.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,131.22 W,4,43 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:09:03.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,128.13 W,4,33 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 07:09:04.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,129.20 W,4,32 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 07:09:06.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,233.44 W,4,43 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 07:09:07.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),10 %,1.4 %,125.78 W,4,43 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 07:09:08.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.32 W (est),9 %,1.4 %,119.93 W,4,42 %,13.50 W (freq-based estimate),46,1410 MHz,44,16
2025-10-19 07:09:10.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),0 %,1.3 %,86.68 W,4,0 %,13.50 W (freq-based estimate),44,1410 MHz,42,16
2025-10-19 07:09:11.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),0 %,1.3 %,67.59 W,4,4 %,13.50 W (freq-based estimate),42,1095 MHz,41,16
2025-10-19 07:09:13.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),0 %,1.3 %,67.26 W,4,0 %,13.50 W (freq-based estimate),42,1095 MHz,40,16
2025-10-19 07:09:14.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,149.02 W,4,32 %,13.50 W (freq-based estimate),45,1410 MHz,43,16
2025-10-19 07:09:15.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,217.26 W,4,81 %,13.50 W (freq-based estimate),53,1410 MHz,46,16
2025-10-19 07:09:17.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,218.14 W,4,82 %,13.50 W (freq-based estimate),54,1410 MHz,46,16
2025-10-19 07:09:18.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,250.50 W,4,88 %,13.50 W (freq-based estimate),55,1410 MHz,47,16
2025-10-19 07:09:19.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,261.02 W,4,87 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:09:21.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,274.84 W,4,89 %,13.50 W (freq-based estimate),56,1410 MHz,48,16
2025-10-19 07:09:22.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),14 %,1.3 %,227.87 W,4,73 %,13.50 W (freq-based estimate),55,1410 MHz,48,16
2025-10-19 07:09:23.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),15 %,1.3 %,152.09 W,4,79 %,13.50 W (freq-based estimate),56,1410 MHz,49,16
2025-10-19 07:09:25.1,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,256.33 W,4,87 %,13.50 W (freq-based estimate),57,1410 MHz,49,16
2025-10-19 07:09:26.4,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,279.82 W,4,87 %,13.50 W (freq-based estimate),57,1410 MHz,50,16
2025-10-19 07:09:27.7,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,318.28 W,4,83 %,13.50 W (freq-based estimate),58,1410 MHz,50,16
2025-10-19 07:09:29.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,293.61 W,4,83 %,13.50 W (freq-based estimate),58,1410 MHz,50,16
2025-10-19 07:09:30.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,250.49 W,4,85 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:09:31.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,251.96 W,4,84 %,13.50 W (freq-based estimate),58,1410 MHz,50,16
2025-10-19 07:09:33.0,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,264.25 W,4,83 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:09:34.3,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,242.24 W,4,84 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:09:35.6,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,268.95 W,4,81 %,13.50 W (freq-based estimate),58,1410 MHz,50,16
2025-10-19 07:09:36.9,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,236.06 W,4,84 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:09:38.2,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,262.50 W,4,82 %,13.50 W (freq-based estimate),59,1410 MHz,51,16
2025-10-19 07:09:39.5,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),16 %,1.3 %,277.18 W,4,83 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
2025-10-19 07:09:40.8,workload_bart_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),17 %,1.3 %,263.37 W,4,82 %,13.50 W (freq-based estimate),58,1410 MHz,51,16
