timestamp,task_name,name,index,power.draw [W],temperature.gpu,dram_power,clocks.current.graphics [MHz],clocks.current.memory [MHz],dram_usage,pcie.link.width.current,clocks.current.sm [MHz],cpu_usage,cpu_power,temperature.memory,utilization.memory [%],utilization.gpu [%],pcie.link.gen.current
2025-10-22 15:21:37.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,256.66 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,24 %,81 %,4
2025-10-22 15:21:39.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,234.34 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,82 %,4
2025-10-22 15:21:40.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,207.99 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,24 %,77 %,4
2025-10-22 15:21:41.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,216.17 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,24 %,77 %,4
2025-10-22 15:21:43.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,275.15 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,23 %,78 %,4
2025-10-22 15:21:44.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,267.24 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,24 %,81 %,4
2025-10-22 15:21:45.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,198.60 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,25 %,82 %,4
2025-10-22 15:21:47.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,228.51 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,25 %,79 %,4
2025-10-22 15:21:48.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,216.54 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,24 %,80 %,4
2025-10-22 15:21:49.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,218.29 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,22 %,77 %,4
2025-10-22 15:21:51.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,188.01 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,24 %,73 %,4
2025-10-22 15:21:52.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,222.94 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,23 %,74 %,4
2025-10-22 15:21:53.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,215.89 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,22 %,77 %,4
2025-10-22 15:21:54.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,273.41 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,77 %,4
2025-10-22 15:21:56.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,268.72 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,24 %,80 %,4
2025-10-22 15:21:57.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,176.88 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,25 %,82 %,4
2025-10-22 15:21:58.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,226.75 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,25 %,76 %,4
2025-10-22 15:22:00.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,243.48 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,26 %,79 %,4
2025-10-22 15:22:01.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,268.39 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,24 %,77 %,4
2025-10-22 15:22:02.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,231.99 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,26 %,80 %,4
2025-10-22 15:22:04.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,229.14 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,26 %,78 %,4
2025-10-22 15:22:05.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,250.77 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,26 %,79 %,4
2025-10-22 15:22:06.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,266.38 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,21 %,75 %,4
2025-10-22 15:22:08.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,277.77 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,81 %,4
2025-10-22 15:23:17.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.18 W,40,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:23:18.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.57 W,40,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,3 %,4
2025-10-22 15:23:19.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.30 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,1 %,4
2025-10-22 15:23:21.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,135.51 W,42,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,22 %,90 %,4
2025-10-22 15:23:22.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,187.13 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,26 %,82 %,4
2025-10-22 15:23:23.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,215.02 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,26 %,79 %,4
2025-10-22 15:23:25.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,268.39 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,24 %,80 %,4
2025-10-22 15:23:26.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,269.27 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,23 %,82 %,4
2025-10-22 15:23:28.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,82.40 W,42,250.66 W (est),1410 MHz,1215 MHz,1.0 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:23:29.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.57 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,4 %,4
2025-10-22 15:23:30.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,139.93 W,42,250.83 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,24 %,4
2025-10-22 15:23:32.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.91 W,42,250.99 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,41 %,4
2025-10-22 15:23:33.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,103.26 W,43,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,39 %,4
2025-10-22 15:23:34.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,95.88 W,45,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:23:36.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.31 W,44,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,21 %,4
2025-10-22 15:23:37.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,97.36 W,42,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:23:38.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,90.59 W,42,250.99 W (est),1365 MHz,1215 MHz,1.2 %,16,1365 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:23:40.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,95.29 W,42,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,4 %,18 %,4
2025-10-22 15:23:41.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,141.08 W,42,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,21 %,4
2025-10-22 15:23:42.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,118.81 W,41,250.99 W (est),1245 MHz,1215 MHz,1.2 %,16,1245 MHz,0.0 %,13.50 W (freq-based estimate),40,4 %,19 %,4
2025-10-22 15:23:44.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,73.97 W,41,250.99 W (est),1230 MHz,1215 MHz,1.2 %,16,1230 MHz,0.0 %,13.50 W (freq-based estimate),39,10 %,39 %,4
2025-10-22 15:23:45.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,74.85 W,40,250.99 W (est),1170 MHz,1215 MHz,1.2 %,16,1170 MHz,0.0 %,13.50 W (freq-based estimate),39,9 %,39 %,4
2025-10-22 15:23:46.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,82.77 W,40,250.99 W (est),1245 MHz,1215 MHz,1.2 %,16,1245 MHz,0.0 %,13.50 W (freq-based estimate),39,4 %,17 %,4
2025-10-22 15:23:48.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,152.81 W,42,250.99 W (est),1290 MHz,1215 MHz,1.2 %,16,1290 MHz,0.0 %,13.50 W (freq-based estimate),40,4 %,17 %,4
2025-10-22 15:23:49.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,83.55 W,41,250.99 W (est),1380 MHz,1215 MHz,1.2 %,16,1380 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,42 %,4
2025-10-22 15:23:50.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,210.61 W,43,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:23:52.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.49 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,39 %,4
2025-10-22 15:23:53.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.57 W,42,250.99 W (est),1380 MHz,1215 MHz,1.2 %,16,1380 MHz,0.0 %,13.50 W (freq-based estimate),40,9 %,33 %,4
2025-10-22 15:23:54.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,95.29 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,31 %,4
2025-10-22 15:23:56.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,189.21 W,42,250.99 W (est),1365 MHz,1215 MHz,1.2 %,16,1365 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,41 %,4
2025-10-22 15:23:57.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,94.75 W,41,250.99 W (est),1365 MHz,1215 MHz,1.2 %,16,1365 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,22 %,4
2025-10-22 15:23:58.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,88.57 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,45 %,4
2025-10-22 15:24:00.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,90.05 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),40,6 %,22 %,4
2025-10-22 15:24:01.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,85.02 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,10 %,37 %,4
2025-10-22 15:24:02.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,77.12 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,8 %,32 %,4
2025-10-22 15:24:03.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,201.28 W,42,250.99 W (est),1275 MHz,1215 MHz,1.2 %,16,1275 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:24:05.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,89.72 W,41,250.99 W (est),1395 MHz,1215 MHz,1.2 %,16,1395 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,40 %,4
2025-10-22 15:24:06.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.23 W,42,250.99 W (est),1395 MHz,1215 MHz,1.2 %,16,1395 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,19 %,4
2025-10-22 15:24:07.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,89.17 W,41,250.99 W (est),1365 MHz,1215 MHz,1.2 %,16,1365 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,22 %,4
2025-10-22 15:24:09.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,88.07 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,46 %,4
2025-10-22 15:24:10.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.23 W,44,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,19 %,4
2025-10-22 15:24:11.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.23 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,7 %,26 %,4
2025-10-22 15:24:13.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,104.68 W,42,250.99 W (est),1335 MHz,1215 MHz,1.2 %,16,1335 MHz,0.0 %,13.50 W (freq-based estimate),39,4 %,19 %,4
2025-10-22 15:24:14.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,90.68 W,41,250.99 W (est),1170 MHz,1215 MHz,1.2 %,16,1170 MHz,0.0 %,13.50 W (freq-based estimate),39,7 %,27 %,4
2025-10-22 15:24:15.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,82.77 W,41,250.99 W (est),1395 MHz,1215 MHz,1.2 %,16,1395 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:24:17.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,92.17 W,41,250.99 W (est),1395 MHz,1215 MHz,1.2 %,16,1395 MHz,0.0 %,13.50 W (freq-based estimate),40,9 %,31 %,4
2025-10-22 15:24:18.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,89.54 W,40,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,10 %,38 %,4
2025-10-22 15:24:19.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,78.59 W,40,250.99 W (est),1215 MHz,1215 MHz,1.2 %,16,1215 MHz,0.0 %,13.50 W (freq-based estimate),38,8 %,34 %,4
2025-10-22 15:24:21.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,86.92 W,40,250.99 W (est),1275 MHz,1215 MHz,1.2 %,16,1275 MHz,0.0 %,13.50 W (freq-based estimate),38,4 %,17 %,4
2025-10-22 15:24:22.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,137.58 W,42,250.99 W (est),1380 MHz,1215 MHz,1.2 %,16,1380 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,31 %,4
2025-10-22 15:24:23.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,86.31 W,40,250.99 W (est),1380 MHz,1215 MHz,1.2 %,16,1380 MHz,0.0 %,13.50 W (freq-based estimate),38,11 %,47 %,4
2025-10-22 15:24:25.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,84.24 W,40,250.99 W (est),1380 MHz,1215 MHz,1.2 %,16,1380 MHz,0.0 %,13.50 W (freq-based estimate),38,4 %,17 %,4
2025-10-22 15:24:26.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,82.49 W,41,250.99 W (est),1245 MHz,1215 MHz,1.2 %,16,1245 MHz,0.0 %,13.50 W (freq-based estimate),39,7 %,28 %,4
2025-10-22 15:24:27.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,93.64 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),38,5 %,19 %,4
2025-10-22 15:24:29.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,87.79 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,45 %,4
2025-10-22 15:24:30.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,91.79 W,43,250.99 W (est),1395 MHz,1215 MHz,1.2 %,16,1395 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,26 %,4
2025-10-22 15:24:31.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.59 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,8 %,29 %,4
2025-10-22 15:24:33.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,99.81 W,41,250.99 W (est),1365 MHz,1215 MHz,1.2 %,16,1365 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,45 %,4
2025-10-22 15:24:34.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,101.18 W,43,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,7 %,25 %,4
2025-10-22 15:24:35.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,99.21 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,7 %,27 %,4
2025-10-22 15:24:37.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.22 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,39 %,4
2025-10-22 15:24:38.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,85.99 W,41,250.99 W (est),1335 MHz,1215 MHz,1.2 %,16,1335 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,19 %,4
2025-10-22 15:24:39.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,93.64 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,40 %,4
2025-10-22 15:24:40.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,147.51 W,43,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,18 %,4
2025-10-22 15:24:42.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.94 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,8 %,31 %,4
2025-10-22 15:24:43.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,93.36 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,19 %,4
2025-10-22 15:24:44.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,141.68 W,41,250.66 W (est),1350 MHz,1215 MHz,1.0 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,3 %,19 %,4
2025-10-22 15:24:46.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.97 W,39,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:48.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.85 W,38,250.66 W (est),1125 MHz,1215 MHz,1.0 %,16,1125 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:49.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:51.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:52.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:53.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:55.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:24:56.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:24:57.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:24:59.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:25:00.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.10 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:25:01.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.10 W,37,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:25:03.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.10 W,37,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
